Full Name,Email,External Id,Phone,Country,Status,City,Signup At,Consent Marketing,Brand Code,Deleted At,Suppressed Until,Notes
Isaac Nkosi,brian.achieng.kar7289@vg-eval.test,CT-007289,0708126125,ZA,active,Gqeberha,2026-04-13T19:30:58Z,no,KAROO,,,
Thandi Berrada,simon.njoroge.kar5757@vg-eval.test,CT-005757,0736487704,ZA,active,Johannesburg,2026-01-15T23:02:19Z,0,KAROO,,,
Daniel Kiptoo,ann.nkosi.kar1611@vg-eval.test,CT-001611,+254 728 640 176,ZA,unsubscribed,East London,2026-03-15T21:10:40Z,true,KAROO,,,
Rose Kamau,john.tazi.kar974@vg-eval.test,CT-000974,025721794044,ZA,active,Bloemfontein,2026-04-13T01:47:36Z,yes,KAROO,,,
Salma Njenga,faith.mokoena.kar11056@vg-eval.test,CT-011056,254-729-817742,ZA,active,Johannesburg,2026-04-11T01:56:58Z,FALSE,KAROO,,,
Michael Barasa,thandi.naidoo.kil53724@vg-eval.test,CT-006122,025713039244,ZA,active,Polokwane,2026-01-08T15:17:48Z,FALSE,KAROO,,,
Mercy Fassi,james.okoth.kil22251@vg-eval.test,CT-004801,0720193328,ZA,active,Pretoria,2026-03-05T05:49:48Z,Y,KAROO,,,
Karim Njoroge,pieter.benali.kar1610@vg-eval.test,CT-001610,025709484205,ZA,active,Pretoria,2026-03-08T20:37:53Z,TRUE,KAROO,,,
Nancy Mwangi,ruth.fassi.kar1948@vg-eval.test,CT-001948,254-734-449059,ZA,active,Durban,2026-01-13T14:01:10Z,yes,KAROO,,,
Karim Wafula,lerato.odhiambo.kar7902@vg-eval.test,CT-007902,025712427029,ZA,active,Johannesburg,2026-01-12T16:25:47Z,f,KAROO,,,
Dennis Odhiambo,lerato.naidoo.kar3750@vg-eval.test,CT-003750,025706055155,ZA,active,Johannesburg,2026-01-21T09:01:47Z,1,KAROO,,,
Zanele Okoth,zanele.wanjiru.kar10726@vg-eval.test,CT-010726,025724608254,ZA,unsubscribed,East London,2026-03-03T16:09:00Z,0,KAROO,,,
Victor Nkosi,grace.bennani.kar666@vg-eval.test,CT-000666,025725063961,ZA,active,Johannesburg,2026-01-04T03:08:12Z,0,KAROO,,,
Nancy Berrada,joan.odhiambo.kil17890@vg-eval.test,CT-010718,025706766752,ZA,unsubscribed,East London,2026-02-07T17:48:48Z,0,KAROO,,,
Peter Mutua,george.achieng.kar1453@vg-eval.test,CT-001453,0715759913,ZA,active,Bloemfontein,2026-02-14T09:51:22Z,yes,KAROO,,,
Lucy Kamau,john.haddad.kar2396@vg-eval.test,CT-002396,254-725-093024,ZA,active,Gqeberha,2026-02-21T23:00:29Z,no,KAROO,,,
Grace Odhiambo,isaac.mutua.kar3752@vg-eval.test,CT-003752,254-718-477105,ZA,active,Bloemfontein,2026-04-05T14:04:22Z,f,KAROO,,,
Mary Berrada,alice.berrada.kar1443@vg-eval.test,CT-001443,+254 721 660 311,ZA,active,Bloemfontein,2026-04-16T21:27:23Z,no,KAROO,,,
Salma Elidrissi,brian.wanjiru.kar12230@vg-eval.test,CT-012230,025701842900,ZA,active,Polokwane,2026-03-05T02:04:42Z,yes,KAROO,,,
Grace Fassi,zanele.mokoena.kar3494@vg-eval.test,CT-003494,025714034094,ZA,active,Pretoria,2026-02-22T16:45:14Z,FALSE,KAROO,,,
Sipho Odhiambo,dennis.wanjiru.kar12026@vg-eval.test,CT-012026,025736871911,ZA,active,Bloemfontein,2026-03-01T10:53:46Z,yes,KAROO,,,
Grace Mutua,nomsa.fassi.kar634@vg-eval.test,CT-000634,025718511150,ZA,active,Pretoria,2026-01-04T14:45:23Z,no,KAROO,,,
Nancy Njoroge,zanele.mwangi.kar1047@vg-eval.test,CT-001047,+254 731 146 907,ZA,active,Cape Town,2026-03-06T01:57:11Z,false,KAROO,,,
Simon Dlamini,yassine.berrada.kar2340@vg-eval.test,CT-002340,254-714-088014,ZA,active,Johannesburg,2026-03-05T05:55:11Z,TRUE,KAROO,,,
Diana Benali,alice.zahra.kar531@vg-eval.test,CT-000531,+254 717 686 672,ZA,active,Gqeberha,2026-04-14T19:42:38Z,yes,KAROO,,,
Faith Tazi,caroline.berrada.kar2269@vg-eval.test,CT-002269,0724686286,ZA,active,Polokwane,2026-02-24T19:32:53Z,f,KAROO,,,
George Mutua,faith.odhiambo.kar9865@vg-eval.test,CT-009865,0734001120,ZA,active,Pretoria,2026-02-20T13:14:03Z,FALSE,KAROO,,,
David Pretorius,yassine.kimani.kar9854@vg-eval.test,CT-009854,025717652355,ZA,active,Pretoria,2026-01-31T12:12:15Z,f,KAROO,,,
Nomsa Kimani,alice.berrada.kar3987@vg-eval.test,CT-003987,+254 706 387 492,ZA,active,East London,2026-01-25T15:42:14Z,Y,KAROO,,,
Lucy Kimani,david.otieno.kar374@vg-eval.test,CT-000374,025720010470,ZA,active,Polokwane,2026-02-05T16:50:37Z,0,KAROO,,,
George Mutua,mary.nkosi.kar6@vg-eval.test,CT-000006,025728739733,ZA,active,Polokwane,2026-01-28T12:04:57Z,TRUE,KAROO,,,
David Njenga,grace.achieng.kar10182@vg-eval.test,CT-010182,025725941417,ZA,active,Durban,2026-02-13T11:05:29Z,0,KAROO,,,
Alice Wafula,caroline.naidoo.kar4959@vg-eval.test,CT-004959,+254 707 373 880,ZA,active,Gqeberha,2026-01-28T09:11:42Z,false,KAROO,,,
Kevin Njoroge,paul.wafula.kar7788@vg-eval.test,CT-007788,254-702-664695,ZA,active,Johannesburg,2026-02-28T23:03:58Z,0,KAROO,,,
Esther Naidoo,ann.njenga.kar7449@vg-eval.test,CT-007449,0717275944,ZA,active,Bloemfontein,2026-01-29T15:28:14Z,false,KAROO,,,
Nancy Wafula,john.vermeulen.kar3872@vg-eval.test,CT-003872,254-708-723707,ZA,active,Durban,2026-03-02T11:23:21Z,yes,KAROO,,,
Daniel Achieng,michael.elidrissi.kil67211@vg-eval.test,CT-007078,025717022359,ZA,unsubscribed,Polokwane,2026-02-20T00:57:19Z,f,KAROO,,,
Michael Kamau,george.naidoo.kar8285@vg-eval.test,CT-008285,0708053736,ZA,active,Durban,2026-01-18T02:20:32Z,TRUE,KAROO,,,
Nomsa Barasa,sarah.naidoo.kil60697@vg-eval.test,CT-000384,254-731-544228,ZA,active,Gqeberha,2026-03-09T15:46:51Z,true,KAROO,,,
Nomsa Otieno,isaac.zahra.kar6217@vg-eval.test,CT-006217,0738691331,ZA,active,Polokwane,2026-01-13T00:38:43Z,0,KAROO,,,
Lucy Naidoo,johan.barasa.kar1760@vg-eval.test,CT-001760,254-728-717741,ZA,active,Johannesburg,2026-01-09T16:45:18Z,true,KAROO,,,
David Barasa,ann.bennani.kar9824@vg-eval.test,CT-009824,254-712-143434,ZA,active,Bloemfontein,2026-01-03T20:36:37Z,f,KAROO,,,
John Berrada,peter.njoroge.kar6861@vg-eval.test,CT-006861,0700486948,ZA,active,Bloemfontein,2026-04-07T10:08:22Z,true,KAROO,,,
Isaac Berrada,mercy.odhiambo.kar6768@vg-eval.test,CT-006768,254-721-875015,ZA,active,Pretoria,2026-02-02T18:48:58Z,no,KAROO,,,
Mercy Cheruiyot,michael.tazi.kar1549@vg-eval.test,CT-001549,0729571538,ZA,active,Gqeberha,2026-04-10T02:28:56Z,TRUE,KAROO,,,
Dennis Fassi,omar.njoroge.kar10045@vg-eval.test,CT-010045,0734905554,ZA,active,Gqeberha,2026-01-02T17:11:25Z,true,KAROO,,,
Caroline Vermeulen,david.kiptoo.kar3602@vg-eval.test,CT-003602,025730662541,ZA,active,East London,2026-04-16T17:09:49Z,yes,KAROO,,,
Mercy Barasa,johan.njenga.kar11199@vg-eval.test,CT-011199,+254 728 860 931,ZA,active,Gqeberha,2026-03-09T21:23:26Z,yes,KAROO,,,
Zanele Benali,dennis.wafula.kar1880@vg-eval.test,CT-001880,254-706-819188,ZA,unsubscribed,Durban,2026-01-05T15:39:03Z,0,KAROO,,,
Caroline Otieno,mercy.wanjiru.kar9172@vg-eval.test,CT-009172,254-714-679155,ZA,bounced,Gqeberha,2026-01-04T15:48:15Z,no,KAROO,,,
Peter Pretorius,george.okoth.kar6366@vg-eval.test,CT-006366,025702601210,ZA,active,Pretoria,2026-02-27T15:26:23Z,0,KAROO,,,
Caroline Njoroge,ann.elidrissi.kar11012@vg-eval.test,CT-011012,254-702-714600,ZA,active,East London,2026-04-15T15:25:22Z,TRUE,KAROO,,,
Sarah Fassi,salma.vermeulen.kar2196@vg-eval.test,CT-002196,254-702-412591,ZA,active,Gqeberha,2026-03-15T09:55:16Z,TRUE,KAROO,,,
Nancy Naidoo,pieter.nkosi.kar7523@vg-eval.test,CT-007523,+254 726 533 576,ZA,unsubscribed,Johannesburg,2026-02-14T09:18:37Z,true,KAROO,,,
Sarah Vermeulen,faith.tazi.kar11233@vg-eval.test,CT-011233,0701921135,ZA,active,Durban,2026-03-07T18:58:33Z,yes,KAROO,,,
Fatima Vermeulen,esther.kamau.kar565@vg-eval.test,CT-000565,0706741833,ZA,active,Johannesburg,2026-04-11T12:40:36Z,true,KAROO,,,
James Njenga,paul.mutua.kar2570@vg-eval.test,CT-002570,025704227679,ZA,active,Cape Town,2026-01-06T16:40:56Z,Y,KAROO,,,
Diana Berrada,johan.alaoui.kar10749@vg-eval.test,CT-010749,0739735836,ZA,active,Pretoria,2026-04-11T07:15:22Z,no,KAROO,,,
Lucy Okoth,yassine.kiptoo.kar10442@vg-eval.test,CT-010442,025722322766,ZA,active,Gqeberha,2026-03-12T14:53:49Z,true,KAROO,,,
Johan Nkosi,nomsa.okoth.kar2391@vg-eval.test,CT-002391,+254 706 726 176,ZA,active,Pretoria,2026-03-23T21:55:15Z,yes,KAROO,,,
John Barasa,thandi.mutua.kar10548@vg-eval.test,CT-010548,254-702-130767,ZA,active,East London,2026-04-09T02:31:00Z,Y,KAROO,,,
Daniel Kiptoo,simon.barasa.kar8320@vg-eval.test,CT-008320,254-705-971659,ZA,active,Pretoria,2026-02-28T09:41:51Z,false,KAROO,,,
David Fassi,alice.njoroge.kar3793@vg-eval.test,CT-003793,0707214609,ZA,active,Cape Town,2026-02-28T16:21:21Z,f,KAROO,,,
Victor Njenga,david.naidoo.kar317@vg-eval.test,CT-000317,0731112205,ZA,active,Gqeberha,2026-03-27T16:30:13Z,true,KAROO,,,
Victor Alaoui,thandi.barasa.kar3973@vg-eval.test,CT-003973,0739089774,ZA,active,East London,2026-04-01T23:39:42Z,no,KAROO,,,
George Alaoui,nomsa.otieno.kar2987@vg-eval.test,CT-002987,+254 738 927 299,ZA,active,Pretoria,2026-01-01T14:51:13Z,TRUE,KAROO,,,
Diana Pretorius,omar.mutua.kar4926@vg-eval.test,CT-004926,025736545913,ZA,active,East London,2026-02-28T22:50:42Z,0,KAROO,,,
Rachid Mutua,caroline.zahra.kar9781@vg-eval.test,CT-009781,0712254253,ZA,unsubscribed,Polokwane,2026-03-12T09:53:16Z,0,KAROO,,,
Mercy Nkosi,johan.mokoena.kar7278@vg-eval.test,CT-007278,025729763891,ZA,active,Johannesburg,2026-04-08T17:59:29Z,FALSE,KAROO,,,
Rose Haddad,sarah.njoroge.kar9769@vg-eval.test,CT-009769,0709551349,ZA,bounced,Durban,2026-01-24T05:42:15Z,true,KAROO,,,
Sarah Wafula,alice.haddad.kar1982@vg-eval.test,CT-001982,025705825744,ZA,active,Durban,2026-03-09T16:59:57Z,true,KAROO,,,
Layla Kimani,victor.naidoo.kar2956@vg-eval.test,CT-002956,254-705-659652,ZA,unsubscribed,Gqeberha,2026-01-04T05:54:46Z,yes,KAROO,,,
Diana Wafula,mercy.benali.kar2043@vg-eval.test,CT-002043,+254 739 942 159,ZA,active,Cape Town,2026-01-30T09:23:43Z,0,KAROO,,,
Alice Nkosi,alice.nkosi.kar11310@vg-eval.test,CT-011310,025731343675,ZA,active,Pretoria,2026-04-17T09:33:05Z,true,KAROO,,,
Mary Zahra,daniel.mutua.kar12079@vg-eval.test,CT-012079,+254 702 269 129,ZA,active,Pretoria,2026-03-03T23:32:12Z,f,KAROO,,,
Layla Wanjiru,ruth.nkosi.kar1146@vg-eval.test,CT-001146,025717196056,ZA,active,Cape Town,2026-03-19T00:16:58Z,f,KAROO,,,
Amina Achieng,brian.mutua.kar10648@vg-eval.test,CT-010648,254-737-360206,ZA,active,Bloemfontein,2026-02-26T02:47:53Z,Y,KAROO,,,
Caroline Wafula,kevin.alaoui.kar11524@vg-eval.test,CT-011524,254-727-854402,ZA,active,East London,2026-01-31T14:25:06Z,no,KAROO,,,
Sipho Wanjiru,thandi.mutua.kar2428@vg-eval.test,CT-002428,254-715-923784,ZA,active,East London,2026-04-01T22:35:52Z,0,KAROO,,,
Ruth Mokoena,james.dlamini.kar6680@vg-eval.test,CT-006680,254-714-839479,ZA,active,Durban,2026-03-30T13:12:20Z,1,KAROO,,,
Zanele Wafula,nomsa.vermeulen.kar259@vg-eval.test,CT-000259,+254 737 022 248,ZA,active,Polokwane,2026-03-09T04:59:51Z,no,KAROO,,,
David Wanjiru,pieter.njoroge.kar10198@vg-eval.test,CT-010198,025723329012,ZA,active,Pretoria,2026-01-28T12:13:21Z,no,KAROO,,,
Daniel Njoroge,esther.njoroge.kar3857@vg-eval.test,CT-003857,0719140537,ZA,active,Polokwane,2026-02-19T16:17:19Z,1,KAROO,,,
Rachid Alaoui,ruth.barasa.kar4339@vg-eval.test,CT-004339,+254 726 671 360,ZA,active,Gqeberha,2026-03-07T21:50:44Z,no,KAROO,,,
Nancy Bennani,salma.dlamini.kar11830@vg-eval.test,CT-011830,025704663824,ZA,active,Polokwane,2026-01-18T03:14:52Z,yes,KAROO,,,
Kevin Wanjiru,diana.odhiambo.kar4157@vg-eval.test,CT-004157,0727260198,ZA,unsubscribed,Polokwane,2026-01-28T22:28:17Z,Y,KAROO,,,
George Fassi,kevin.tazi.kar10180@vg-eval.test,CT-010180,254-715-867796,ZA,active,Bloemfontein,2026-02-03T21:40:09Z,0,KAROO,,,
Peter Wafula,karim.njoroge.kar1414@vg-eval.test,CT-001414,025726958695,ZA,active,Pretoria,2026-04-13T00:14:15Z,FALSE,KAROO,,,
Ruth Achieng,victor.mutua.kar11791@vg-eval.test,CT-011791,+254 708 365 201,ZA,active,Johannesburg,2026-01-26T23:36:13Z,no,KAROO,,,
James Vermeulen,ann.achieng.kar6336@vg-eval.test,CT-006336,254-723-022773,ZA,active,Durban,2026-04-15T06:20:28Z,no,KAROO,,,
Mercy Wafula,victor.naidoo.kil39744@vg-eval.test,CT-002759,+254 718 951 757,ZA,active,Bloemfontein,2026-03-11T19:12:16Z,yes,KAROO,,,
Thandi Fassi,lerato.kimani.kar9089@vg-eval.test,CT-009089,0713564533,ZA,active,Pretoria,2026-04-03T21:27:55Z,yes,KAROO,,,
Faith Odhiambo,diana.otieno.kar8838@vg-eval.test,CT-008838,025739260549,ZA,bounced,Polokwane,2026-03-04T15:25:30Z,0,KAROO,,,
Simon Kamau,james.achieng.kar8481@vg-eval.test,CT-008481,0728342895,ZA,active,Polokwane,2026-04-06T11:41:51Z,f,KAROO,,,
Dennis Kimani,esther.odhiambo.kar9044@vg-eval.test,CT-009044,254-707-887646,ZA,active,Polokwane,2026-02-28T19:46:13Z,FALSE,KAROO,,,
Nancy Okoth,george.haddad.kar1886@vg-eval.test,CT-001886,025719623142,ZA,unsubscribed,Durban,2026-01-09T17:06:15Z,0,KAROO,,,
Daniel Achieng,peter.alaoui.kar8192@vg-eval.test,CT-008192,254-712-691512,ZA,active,Johannesburg,2026-03-01T00:04:25Z,yes,KAROO,,,
Caroline Njenga,george.njoroge.kar6539@vg-eval.test,CT-006539,+254 704 465 339,ZA,active,Pretoria,2026-02-04T11:46:06Z,true,KAROO,,,
Thandi Naidoo,yassine.dlamini.kar9023@vg-eval.test,CT-009023,+254 717 216 507,ZA,active,Durban,2026-01-29T00:18:17Z,no,KAROO,,,
Mary Alaoui,rachid.otieno.kar8911@vg-eval.test,CT-008911,+254 710 776 956,ZA,bounced,Bloemfontein,2026-02-13T13:42:02Z,true,KAROO,,,
Esther Wanjiru,daniel.barasa.kar7555@vg-eval.test,CT-007555,+254 706 539 814,ZA,unsubscribed,Cape Town,2026-03-15T08:28:57Z,Y,KAROO,,,
Joan Bennani,lerato.nkosi.kar11687@vg-eval.test,CT-011687,+254 720 262 070,ZA,active,Pretoria,2026-01-07T09:32:16Z,true,KAROO,,,
Layla Njenga,omar.benali.kar11128@vg-eval.test,CT-011128,254-730-957444,ZA,active,East London,2026-01-07T01:26:19Z,no,KAROO,,,
Amina Mokoena,michael.elidrissi.kar5826@vg-eval.test,CT-005826,025719808379,ZA,active,Durban,2026-01-19T16:03:13Z,Y,KAROO,,,
Michael Haddad,omar.dlamini.kar4634@vg-eval.test,CT-004634,025739353265,ZA,active,Polokwane,2026-02-06T04:34:44Z,0,KAROO,,,
George Okoth,george.cheruiyot.kar5343@vg-eval.test,CT-005343,+254 721 923 416,ZA,active,East London,2026-04-16T21:08:11Z,TRUE,KAROO,,,
Grace Otieno,omar.vermeulen.kar646@vg-eval.test,CT-000646,025714955667,ZA,active,Johannesburg,2026-03-14T22:16:07Z,FALSE,KAROO,,,
Samuel Berrada,george.pretorius.kil13653@vg-eval.test,CT-001126,025735706079,ZA,active,Johannesburg,2026-03-18T15:49:48Z,false,KAROO,,,
Fatima Vermeulen,brian.kimani.kar7192@vg-eval.test,CT-007192,254-712-715532,ZA,active,Durban,2026-03-09T09:07:35Z,true,KAROO,,,
Yassine Kimani,mercy.mutua.kar9083@vg-eval.test,CT-009083,+254 700 644 976,ZA,active,Cape Town,2026-03-28T00:14:44Z,TRUE,KAROO,,,
Alice Benali,pieter.fassi.kar3734@vg-eval.test,CT-003734,025705559470,ZA,active,Bloemfontein,2026-03-26T19:23:12Z,0,KAROO,,,
Victor Mutua,johan.berrada.kar1572@vg-eval.test,CT-001572,254-707-502781,ZA,active,Pretoria,2026-03-10T04:40:22Z,f,KAROO,,,
Faith Wanjiru,daniel.elidrissi.kar4290@vg-eval.test,CT-004290,025736341017,ZA,active,East London,2026-03-16T05:06:38Z,true,KAROO,,,
Ann Odhiambo,ann.naidoo.kar5867@vg-eval.test,CT-005867,+254 708 492 215,ZA,unsubscribed,Cape Town,2026-04-03T22:01:45Z,false,KAROO,,,
Karim Okoth,pieter.wanjiru.kar4133@vg-eval.test,CT-004133,0732750717,ZA,active,Pretoria,2026-02-05T14:56:32Z,yes,KAROO,,,
Alice Mwangi,pieter.mokoena.kar632@vg-eval.test,CT-000632,254-723-793586,ZA,active,Cape Town,2026-03-22T20:39:27Z,Y,KAROO,,,
Caroline Mokoena,rachid.kiptoo.kar7879@vg-eval.test,CT-007879,+254 706 790 288,ZA,active,Pretoria,2026-03-23T13:17:13Z,f,KAROO,,,
Nancy Fassi,layla.okoth.kar3491@vg-eval.test,CT-003491,+254 729 000 374,ZA,unsubscribed,Johannesburg,2026-02-02T07:54:58Z,TRUE,KAROO,,,
Salma Barasa,nomsa.pretorius.kar10397@vg-eval.test,CT-010397,0723164169,ZA,active,Durban,2026-03-24T23:28:20Z,true,KAROO,,,
Brian Elidrissi,dennis.fassi.kar10282@vg-eval.test,CT-010282,025722346786,ZA,active,Bloemfontein,2026-01-09T16:46:48Z,0,KAROO,,,
Esther Kamau,lerato.haddad.kar7498@vg-eval.test,CT-007498,025711385094,ZA,active,Bloemfontein,2026-03-18T20:38:46Z,yes,KAROO,,,
Nancy Kiptoo,ann.wanjiru.kil4300@vg-eval.test,CT-011578,025700732877,ZA,active,Polokwane,2026-04-06T11:03:14Z,false,KAROO,,,
Sarah Achieng,michael.njoroge.kar11686@vg-eval.test,CT-011686,025708094277,ZA,active,Gqeberha,2026-03-01T08:37:33Z,no,KAROO,,,
Diana Kiptoo,amina.njoroge.kar4659@vg-eval.test,CT-004659,+254 701 089 610,ZA,active,Cape Town,2026-02-15T22:30:29Z,Y,KAROO,,,
Caroline Fassi,peter.tazi.kar6481@vg-eval.test,CT-006481,0700085960,ZA,active,Gqeberha,2026-02-02T06:39:25Z,true,KAROO,,,
Caroline Elidrissi,mercy.mokoena.kar5070@vg-eval.test,CT-005070,025722273210,ZA,active,Pretoria,2026-04-02T20:51:08Z,0,KAROO,,,
Zanele Wafula,salma.vermeulen.kar8515@vg-eval.test,CT-008515,+254 731 510 256,ZA,active,Bloemfontein,2026-03-29T23:18:18Z,f,KAROO,,,
Brian Berrada,isaac.alaoui.kar2419@vg-eval.test,CT-002419,+254 716 795 962,ZA,active,Pretoria,2026-01-21T00:48:51Z,no,KAROO,,,
Brian Njoroge,john.mokoena.kil20831@vg-eval.test,CT-010568,254-734-793073,ZA,unsubscribed,Durban,2026-02-10T18:43:47Z,TRUE,KAROO,,,
Rachid Kimani,mercy.achieng.kar8428@vg-eval.test,CT-008428,254-702-321625,ZA,unsubscribed,Durban,2026-03-19T16:35:42Z,TRUE,KAROO,,,
Karim Okoth,mary.haddad.kar12107@vg-eval.test,CT-012107,+254 707 412 295,ZA,active,Johannesburg,2026-04-15T23:59:42Z,FALSE,KAROO,,,
Paul Benali,ruth.mutua.kar7392@vg-eval.test,CT-007392,254-722-015679,ZA,unsubscribed,Polokwane,2026-01-30T16:25:40Z,no,KAROO,,,
Isaac Cheruiyot,john.tazi.kar800@vg-eval.test,CT-000800,254-725-470438,ZA,active,East London,2026-02-10T07:56:40Z,TRUE,KAROO,,,
Fatima Fassi,joan.kimani.kar2159@vg-eval.test,CT-002159,+254 733 315 074,ZA,active,Cape Town,2026-02-25T13:00:33Z,yes,KAROO,,,
Sipho Mutua,michael.otieno.kar11883@vg-eval.test,CT-011883,+254 713 850 176,ZA,active,Bloemfontein,2026-04-05T12:42:00Z,yes,KAROO,,,
Lucy Achieng,layla.njenga.kar9158@vg-eval.test,CT-009158,025701453001,ZA,bounced,Cape Town,2026-02-28T19:55:06Z,f,KAROO,,,
Michael Fassi,karim.kiptoo.kar7680@vg-eval.test,CT-007680,254-733-235677,ZA,active,Polokwane,2026-03-13T07:14:22Z,f,KAROO,,,
Salma Otieno,isaac.wafula.kar9993@vg-eval.test,CT-009993,0707124176,ZA,active,Bloemfontein,2026-01-10T17:39:00Z,false,KAROO,,,
Fatima Wanjiru,nomsa.kamau.kil40483@vg-eval.test,CT-002816,254-710-165886,ZA,active,Pretoria,2026-03-18T23:49:51Z,0,KAROO,,,
Layla Njenga,rose.otieno.kar1246@vg-eval.test,CT-001246,025731976232,ZA,active,East London,2026-02-06T13:38:03Z,FALSE,KAROO,,,
Caroline Benali,brian.benali.kar7233@vg-eval.test,CT-007233,0703378425,ZA,active,Cape Town,2026-02-07T08:03:52Z,0,KAROO,,,
Sipho Wanjiru,ruth.kiptoo.kar6771@vg-eval.test,CT-006771,+254 725 003 238,ZA,unsubscribed,Polokwane,2026-03-12T09:02:21Z,false,KAROO,,,
David Otieno,lerato.kiptoo.kar9516@vg-eval.test,CT-009516,254-720-573401,ZA,active,East London,2026-04-15T03:19:17Z,TRUE,KAROO,,,
Dennis Elidrissi,omar.njenga.kar6843@vg-eval.test,CT-006843,+254 726 829 101,ZA,active,Gqeberha,2026-02-24T22:06:12Z,true,KAROO,,,
Isaac Bennani,fatima.vermeulen.kar3717@vg-eval.test,CT-003717,0703393151,ZA,active,East London,2026-01-17T19:21:55Z,TRUE,KAROO,,,
Alice Alaoui,lerato.dlamini.kar3053@vg-eval.test,CT-003053,0734935563,ZA,active,Pretoria,2026-01-30T23:00:54Z,yes,KAROO,,,
Victor Bennani,lerato.mutua.kar9036@vg-eval.test,CT-009036,254-727-043360,ZA,active,Johannesburg,2026-02-06T18:20:20Z,FALSE,KAROO,,,
Nancy Mwangi,george.berrada.kar11820@vg-eval.test,CT-011820,254-709-474367,ZA,active,Johannesburg,2026-02-02T14:01:04Z,0,KAROO,,,
Sipho Kiptoo,mercy.alaoui.kar1357@vg-eval.test,CT-001357,0723617728,ZA,bounced,Pretoria,2026-01-18T21:51:38Z,0,KAROO,,,
Grace Zahra,george.wanjiru.kar4278@vg-eval.test,CT-004278,025738154992,ZA,active,Bloemfontein,2026-03-18T01:50:35Z,no,KAROO,,,
Samuel Kiptoo,isaac.dlamini.kar10480@vg-eval.test,CT-010480,254-714-166703,ZA,active,Cape Town,2026-01-31T11:01:51Z,f,KAROO,,,
Caroline Njoroge,ann.kimani.kar9236@vg-eval.test,CT-009236,254-722-069881,ZA,active,East London,2026-02-09T20:29:07Z,no,KAROO,,,
Amina Zahra,mary.vermeulen.kar12169@vg-eval.test,CT-012169,0720116914,ZA,active,Durban,2026-01-01T17:08:05Z,no,KAROO,,,
Simon Cheruiyot,johan.barasa.kar3312@vg-eval.test,CT-003312,254-711-643025,ZA,active,Durban,2026-03-10T19:04:13Z,f,KAROO,,,
John Odhiambo,caroline.otieno.kar8353@vg-eval.test,CT-008353,0704540578,ZA,bounced,Gqeberha,2026-01-31T09:01:49Z,f,KAROO,,,
Alice Dlamini,thandi.alaoui.kar179@vg-eval.test,CT-000179,+254 723 240 261,ZA,active,Johannesburg,2026-01-03T04:12:20Z,yes,KAROO,,,
Thandi Odhiambo,salma.cheruiyot.kar6525@vg-eval.test,CT-006525,0726004356,ZA,active,Bloemfontein,2026-02-06T07:34:51Z,true,KAROO,,,
Caroline Bennani,faith.vermeulen.kar5555@vg-eval.test,CT-005555,+254 712 914 884,ZA,active,East London,2026-01-22T22:18:52Z,no,KAROO,,,
Mary Nkosi,rose.wafula.kar3662@vg-eval.test,CT-003662,025735984892,ZA,active,East London,2026-03-07T23:48:44Z,f,KAROO,,,
David Vermeulen,zanele.barasa.kar8496@vg-eval.test,CT-008496,254-700-881588,ZA,active,East London,2026-01-10T19:50:10Z,FALSE,KAROO,,,
Kevin Mwangi,thandi.mokoena.kar12213@vg-eval.test,CT-012213,0710752396,ZA,active,Gqeberha,2026-02-21T04:29:32Z,no,KAROO,,,
Samuel Zahra,grace.alaoui.kar1878@vg-eval.test,CT-001878,025731600701,ZA,active,Johannesburg,2026-03-26T01:13:37Z,1,KAROO,,,
Johan Njenga,nomsa.benali.kar7044@vg-eval.test,CT-007044,254-722-472341,ZA,active,East London,2026-01-01T12:05:54Z,yes,KAROO,,,
Simon Kimani,sipho.njenga.kar3706@vg-eval.test,CT-003706,025704381588,ZA,active,Gqeberha,2026-01-05T08:18:39Z,0,KAROO,,,
John Kiptoo,john.mutua.kar11565@vg-eval.test,CT-011565,0702221674,ZA,active,Durban,2026-03-31T18:51:01Z,0,KAROO,,,
Rachid Wanjiru,isaac.fassi.kar5446@vg-eval.test,CT-005446,025701421912,ZA,active,Gqeberha,2026-03-15T10:08:06Z,FALSE,KAROO,,,
Caroline Alaoui,daniel.elidrissi.kar6419@vg-eval.test,CT-006419,+254 730 859 668,ZA,active,Polokwane,2026-03-10T02:20:13Z,0,KAROO,,,
Daniel Kiptoo,david.nkosi.kar7712@vg-eval.test,CT-007712,254-729-566558,ZA,active,East London,2026-03-25T13:12:45Z,yes,KAROO,,,
Sarah Mokoena,simon.vermeulen.kar3063@vg-eval.test,CT-003063,+254 726 918 879,ZA,active,Cape Town,2026-03-22T04:32:50Z,yes,KAROO,,,
Caroline Vermeulen,mary.mwangi.kar5087@vg-eval.test,CT-005087,+254 720 572 833,ZA,active,Pretoria,2026-03-06T15:01:10Z,true,KAROO,,,
Peter Kiptoo,mercy.haddad.kar7036@vg-eval.test,CT-007036,254-710-027862,ZA,unsubscribed,Durban,2026-04-06T03:44:09Z,false,KAROO,,,
Joan Barasa,amina.zahra.kar1090@vg-eval.test,CT-001090,025739091924,ZA,active,Cape Town,2026-03-17T20:22:12Z,false,KAROO,,,
Ann Otieno,salma.naidoo.kar2076@vg-eval.test,CT-002076,254-719-195022,ZA,active,East London,2026-03-04T22:35:07Z,yes,KAROO,,,
